chromosome1	x1	x2	chromosome2	y1	y2	color	loopId	distance	rawTargetCounts	scaledTargetCounts	rawControlCounts	rawTargetNearbyMeanCounts	scaledTargetNearbyMeanCounts	rawControlNearbyMeanCounts	rawTargetES	rawControlES	targetDensity	controlDensity	rawFc	scaledFc	poissonPvalue
chr19	41222125	41222185	chr19	41222334	41222542	"0,255,255"	loop_chr19-chr19-20694|K562_RAD21_17m	283.0	14	7.16262632531815	0	0.0	0.0	0.0	14.0	0.0	3.0728709394205445	0.21949076847596005	inf	inf	3.6204e-296
chr19	38402860	38404728	chr19	38441181	38445479	"0,255,255"	loop_chr19-chr19-20697|K562_RAD21_17m	39536.0	34	14.210485076576099	1	2.5	1.894010374651904	0.5	13.6	1.0	0.3243593902043464	0.009539981503658335	5.08746292611475	3.828883896873156	1.6363674161032526e-07
chr19	57399655	57399750	chr19	57399995	57400013	"0,255,255"	loop_chr19-chr19-20704|K562_RAD21_17m	301.5	13	6.764285036394198	0	0.0	0.0	0.0	13.0	0.0	6.76730869338886	0.520562176562454	inf	inf	3.6204e-296
chr19	3586386	3587114	chr19	3618645	3618748	"0,255,255"	loop_chr19-chr19-20705|K562_RAD21_17m	31946.5	14	7.16262632531815	0	0.0	0.0	0.0	14.0	0.0	0.9910101224605364	0.07078643315470193	inf	inf	3.6204e-296
chr19	55616633	55616740	chr19	55616917	55617006	"0,255,255"	loop_chr19-chr19-20707|K562_RAD21_17m	275.0	13	6.764285036394198	0	3.25	2.3193171678736664	0.0	4.0	0.0	3.9015606242497003	0.3001200303650882	inf	inf	3.6204e-296
chr19	3899283	3899302	chr19	3899526	3899554	"0,255,255"	loop_chr19-chr19-20708|K562_RAD21_17m	247.5	13	6.764285036394198	0	4.75	3.108946237759614	0.0	2.736842105263158	0.0	16.270337922403005	1.2515643819480275	inf	inf	3.6204e-296
chr19	4217425	4217585	chr19	4217783	4218004	"0,255,255"	loop_chr19-chr19-20709|K562_RAD21_17m	388.5	16	7.940520280416436	0	4.75	3.108946237759614	0.25	3.3684210526315788	0.0	2.4702794503628223	0.1543924565657672	inf	inf	0.00035242862775520097
chr19	35956112	35956758	chr19	35956777	35956921	"0,255,255"	loop_chr19-chr19-20710|K562_RAD21_17m	414.0	17	8.321047944013083	0	4.0	2.7226210766002983	0.0	4.25	0.0	1.2658227848101267	0.07446015943235101	inf	inf	3.6204e-296
chr19	38233967	38234230	chr19	38402603	38403246	"0,255,255"	loop_chr19-chr19-20711|K562_RAD21_17m	168826.0	20	9.433546384775646	0	1.5	1.276699807963848	0.0	13.333333333333334	0.0	1.2985326580963512	0.06492662908560408	inf	inf	3.6204e-296
chr19	938421	938589	chr19	938680	938793	"0,255,255"	loop_chr19-chr19-20715|K562_RAD21_17m	231.5	12	6.358891703576134	0	3.5	2.4558991991014234	0.0	3.4285714285714284	0.0	2.5120368432070337	0.20933639128668075	inf	inf	3.6204e-296
chr19	48645252	48648297	chr19	48783161	48784855	"0,255,255"	loop_chr19-chr19-20716|K562_RAD21_17m	137233.5	29	12.568117600567259	1	12.5	6.562512453931201	0.75	2.32	1.0	0.35996673410871	0.012412645273593014	4.857981079991983	3.6516966800720696	3.0107635328284775e-05
chr19	9519527	9519754	chr19	9520034	9520204	"0,255,255"	loop_chr19-chr19-20722|K562_RAD21_17m	478.5	12	6.358891703576134	0	3.0	2.1803171536093853	0.0	4.0	0.0	1.7780411912875982	0.14817009055807884	inf	inf	3.6204e-296
chr19	35107861	35108376	chr19	35108438	35108673	"0,255,255"	loop_chr19-chr19-20723|K562_RAD21_17m	437.0	18	8.696505514147391	0	6.25	3.8427246127126296	0.0	2.88	0.0	1.411764705882353	0.07843136793540972	inf	inf	3.6204e-296
chr19	373438	373965	chr19	373996	374170	"0,255,255"	loop_chr19-chr19-20724|K562_RAD21_17m	381.5	14	7.16262632531815	0	1.0	0.9335239083803982	0.25	14.0	0.0	1.1747923135017202	0.08391373174259244	inf	inf	0.00035242862775520097
chr19	58056727	58056801	chr19	58056871	58057089	"0,255,255"	loop_chr19-chr19-20727|K562_RAD21_17m	216.0	12	6.358891703576134	0	1.5	1.276699807963848	0.0	8.0	0.0	2.4174053182917	0.20145043134094964	inf	inf	3.6204e-296
chr19	58517870	58522109	chr19	58580413	58582411	"0,255,255"	loop_chr19-chr19-20728|K562_RAD21_17m	61422.5	33	13.886679172640681	1	1.5	1.276699807963848	0.0	22.0	1.0	0.3112356053532524	0.009431381425614446	5.044394204222865	3.7956297327981434	2.3024937835156482e-06
chr19	51363840	51363922	chr19	51364003	51364038	"0,255,255"	loop_chr19-chr19-20731|K562_RAD21_17m	139.5	12	6.358891703576134	0	2.25	1.746031767395013	0.0	5.333333333333333	0.0	6.033182503770739	0.5027651790731393	inf	inf	3.6204e-296
chr19	42299134	42299188	chr19	42302001	42302048	"0,255,255"	loop_chr19-chr19-20732|K562_RAD21_17m	2863.5	12	6.358891703576134	0	3.0	2.1803171536093853	0.0	4.0	0.0	6.9889341875364	0.5824111480352208	inf	inf	3.6204e-296
chr19	10245580	10245692	chr19	10245931	10246039	"0,255,255"	loop_chr19-chr19-20733|K562_RAD21_17m	349.0	11	5.945716197392579	0	2.75	2.0386488117697805	0.0	4.0	0.0	2.9411764705882355	0.26737966341616953	inf	inf	3.6204e-296
chr19	10702056	10702301	chr19	10862860	10864666	"0,255,255"	loop_chr19-chr19-20734|K562_RAD21_17m	161584.5	13	6.764285036394198	0	0.0	0.0	0.0	13.0	0.0	0.37284538388734334	0.02868041245809717	inf	inf	3.6204e-296
chr19	323002	323509	chr19	323569	323678	"0,255,255"	loop_chr19-chr19-20737|K562_RAD21_17m	368.0	12	6.358891703576134	0	1.5	1.276699807963848	0.25	8.0	0.0	1.1459129106187929	0.09549273693434628	inf	inf	0.009913146248712349
chr19	17859619	17859767	chr19	17996970	17997070	"0,255,255"	loop_chr19-chr19-20739|K562_RAD21_17m	137327.0	11	5.945716197392579	0	2.75	2.0386488117697805	0.0	4.0	0.0	2.6091081593927896	0.2371916369014407	inf	inf	3.6204e-296
chr19	4692640	4692653	chr19	4692909	4692940	"0,255,255"	loop_chr19-chr19-20740|K562_RAD21_17m	278.0	11	5.945716197392579	0	2.5	1.894010374651904	0.0	4.4	0.0	14.705882352941178	1.3368983170808477	inf	inf	3.6204e-296
chr19	39097263	39097429	chr19	39097436	39097610	"0,255,255"	loop_chr19-chr19-20743|K562_RAD21_17m	177.0	12	6.358891703576134	0	5.5	3.481555293390401	0.0	2.1818181818181817	0.0	2.0761245674740483	0.17301037044575676	inf	inf	3.6204e-296
chr19	13280752	13280795	chr19	13281047	13281128	"0,255,255"	loop_chr19-chr19-20745|K562_RAD21_17m	314.0	11	5.945716197392579	0	2.75	2.0386488117697805	0.0	4.0	0.0	5.218216318785579	0.4743832738028814	inf	inf	3.6204e-296
chr19	45022589	45022793	chr19	45022943	45023066	"0,255,255"	loop_chr19-chr19-20749|K562_RAD21_17m	313.5	11	5.945716197392579	0	1.0	0.9335239083803982	0.0	11.0	0.0	1.9787731606404027	0.1798884585674535	inf	inf	3.6204e-296
chr19	8128247	8128507	chr19	8128555	8128605	"0,255,255"	loop_chr19-chr19-20751|K562_RAD21_17m	203.0	12	6.358891703576134	0	0.25	0.3200837953572311	0.0	12.0	0.0	2.2770398481973437	0.18975330952115257	inf	inf	3.6204e-296
chr19	16124700	16124761	chr19	16124853	16124943	"0,255,255"	loop_chr19-chr19-20753|K562_RAD21_17m	167.5	11	5.945716197392579	0	2.75	2.0386488117697805	0.0	4.0	0.0	4.285157771717959	0.3895597745136245	inf	inf	3.6204e-296
chr19	46306938	46306974	chr19	46307102	46307193	"0,255,255"	loop_chr19-chr19-20756|K562_RAD21_17m	191.5	11	5.945716197392579	0	2.25	1.746031767395013	0.0	4.888888888888889	0.0	5.094951366373321	0.46317736969730156	inf	inf	3.6204e-296
chr19	58044454	58044477	chr19	58044651	58044682	"0,255,255"	loop_chr19-chr19-20758|K562_RAD21_17m	201.0	11	5.945716197392579	0	2.75	2.0386488117697805	0.0	4.0	0.0	11.982570806100217	1.0893245546584682	inf	inf	3.6204e-296
chr19	562460	562546	chr19	562725	562735	"0,255,255"	loop_chr19-chr19-20759|K562_RAD21_17m	227.0	11	5.945716197392579	0	0.0	0.0	0.0	11.0	0.0	6.740196078431373	0.6127450619953885	inf	inf	3.6204e-296
chr19	56128073	56128106	chr19	56128441	56128445	"0,255,255"	loop_chr19-chr19-20760|K562_RAD21_17m	353.5	10	5.523878412791145	0	0.0	0.0	0.0	10.0	0.0	15.898251192368841	1.5898250257177649	inf	inf	3.6204e-296
chr19	29411957	29412081	chr19	29412350	29412434	"0,255,255"	loop_chr19-chr19-20765|K562_RAD21_17m	373.0	10	5.523878412791145	0	2.5	1.894010374651904	0.0	4.0	0.0	2.828054298642534	0.2828054132286409	inf	inf	3.6204e-296
chr19	43434651	43434766	chr19	43434917	43435013	"0,255,255"	loop_chr19-chr19-20766|K562_RAD21_17m	256.5	10	5.523878412791145	0	3.25	2.3193171678736664	0.0	3.076923076923077	0.0	2.7878449958182325	0.278784483182736	inf	inf	3.6204e-296
chr19	12965105	12966625	chr19	12977926	12979015	"0,255,255"	loop_chr19-chr19-20768|K562_RAD21_17m	12605.5	14	7.16262632531815	0	3.5	2.4558991991014234	0.0	4.0	0.0	0.31564944874078416	0.02254638786951219	inf	inf	3.6204e-296
chr19	30028387	30028463	chr19	30028541	30028632	"0,255,255"	loop_chr19-chr19-20771|K562_RAD21_17m	161.5	10	5.523878412791145	0	2.5	1.894010374651904	0.0	4.0	0.0	3.522367030644593	0.3522366823446545	inf	inf	3.6204e-296
chr19	35297636	35297660	chr19	35297897	35298009	"0,255,255"	loop_chr19-chr19-20774|K562_RAD21_17m	305.0	10	5.523878412791145	0	0.0	0.0	0.0	10.0	0.0	4.325259515570934	0.4325259261143919	inf	inf	3.6204e-296
chr19	19890789	19890830	chr19	19891121	19891133	"0,255,255"	loop_chr19-chr19-20777|K562_RAD21_17m	317.5	11	5.945716197392579	0	0.0	0.0	0.0	11.0	0.0	12.208657047724751	1.1098778481425904	inf	inf	3.6204e-296
chr19	27672314	27672361	chr19	27672631	27672654	"0,255,255"	loop_chr19-chr19-20779|K562_RAD21_17m	305.0	10	5.523878412791145	0	2.5	1.894010374651904	0.0	4.0	0.0	8.403361344537815	0.8403360850222471	inf	inf	3.6204e-296
chr19	11383002	11383586	chr19	11434860	11435259	"0,255,255"	loop_chr19-chr19-20780|K562_RAD21_17m	51765.5	16	7.940520280416436	0	3.25	2.3193171678736664	0.0	4.923076923076923	0.0	0.9574531745556818	0.05984081988968189	inf	inf	3.6204e-296
chr19	48503447	48503594	chr19	48506316	48506649	"0,255,255"	loop_chr19-chr19-20781|K562_RAD21_17m	2962.0	10	5.523878412791145	0	2.5	1.894010374651904	0.0	4.0	0.0	1.2254901960784315	0.12254901239907771	inf	inf	3.6204e-296
chr19	29420613	29420694	chr19	29420837	29420925	"0,255,255"	loop_chr19-chr19-20787|K562_RAD21_17m	227.5	10	5.523878412791145	0	2.5	1.894010374651904	0.0	4.0	0.0	3.4806822137138878	0.34806820089678875	inf	inf	3.6204e-296
chr19	48046141	48046286	chr19	48046461	48046616	"0,255,255"	loop_chr19-chr19-20788|K562_RAD21_17m	325.0	10	5.523878412791145	0	2.5	1.894010374651904	0.0	4.0	0.0	1.9607843137254903	0.19607841983852434	inf	inf	3.6204e-296
chr19	38141105	38142586	chr19	38224162	38226172	"0,255,255"	loop_chr19-chr19-20789|K562_RAD21_17m	83321.5	34	14.210485076576099	0	8.5	4.872447246765426	0.25	4.0	0.0	0.5729017473503295	0.01685005040147731	inf	inf	1.2252541367328095e-15
chr19	6804420	6804488	chr19	6804560	6804608	"0,255,255"	loop_chr19-chr19-20791|K562_RAD21_17m	130.0	10	5.523878412791145	0	2.5	1.894010374651904	0.0	4.0	0.0	5.070993914807302	0.5070993616513559	inf	inf	3.6204e-296
chr19	7763286	7763370	chr19	7763427	7763659	"0,255,255"	loop_chr19-chr19-20793|K562_RAD21_17m	215.0	13	6.764285036394198	0	3.25	2.3193171678736664	0.25	4.0	0.0	2.4199553239017124	0.1861503985808775	inf	inf	0.009913146248712349
chr19	15150493	15150709	chr19	15153886	15154143	"0,255,255"	loop_chr19-chr19-20795|K562_RAD21_17m	3413.5	10	5.523878412791145	0	2.5	1.894010374651904	0.0	4.0	0.0	1.2436264146250466	0.1243626341470556	inf	inf	3.6204e-296
chr19	33724845	33724905	chr19	33724993	33725069	"0,255,255"	loop_chr19-chr19-20796|K562_RAD21_17m	156.0	10	5.523878412791145	0	3.25	2.3193171678736664	0.0	3.076923076923077	0.0	4.325259515570934	0.4325259261143919	inf	inf	3.6204e-296
chr19	7659046	7659130	chr19	7659355	7659401	"0,255,255"	loop_chr19-chr19-20798|K562_RAD21_17m	290.0	10	5.523878412791145	0	2.5	1.894010374651904	0.0	4.0	0.0	4.524886877828054	0.45248866116582537	inf	inf	3.6204e-296
chr19	33086938	33086988	chr19	33087018	33087065	"0,255,255"	loop_chr19-chr19-20799|K562_RAD21_17m	78.5	10	5.523878412791145	0	2.5	1.894010374651904	0.0	4.0	0.0	6.064281382656155	0.6064281025933742	inf	inf	3.6204e-296
chr19	5759388	5759418	chr19	5759594	5759613	"0,255,255"	loop_chr19-chr19-20800|K562_RAD21_17m	200.5	9	5.09229902699635	0	2.25	1.746031767395013	0.0	4.0	0.0	10.804321728691479	1.2004801214603529	inf	inf	3.6204e-296
chr19	45817378	45817995	chr19	45863892	45865036	"0,255,255"	loop_chr19-chr19-20801|K562_RAD21_17m	46777.5	11	5.945716197392579	0	1.25	1.1090508908745822	0.0	8.8	0.0	0.3674382870695126	0.03340347867777246	inf	inf	3.6204e-296
chr19	14573608	14574348	chr19	14889001	14889687	"0,255,255"	loop_chr19-chr19-20802|K562_RAD21_17m	315366.0	10	5.523878412791145	0	2.5	1.894010374651904	0.0	4.0	0.0	0.41250721887633035	0.041250719461120126	inf	inf	3.6204e-296
chr19	11496116	11496775	chr19	11551901	11552101	"0,255,255"	loop_chr19-chr19-20806|K562_RAD21_17m	55555.5	11	5.945716197392579	0	0.0	0.0	0.0	11.0	0.0	0.7532698760528658	0.0684790756129887	inf	inf	3.6204e-296
chr19	39321037	39321065	chr19	39324849	39324851	"0,255,255"	loop_chr19-chr19-20810|K562_RAD21_17m	3799.0	9	5.09229902699635	0	0.0	0.0	0.0	9.0	0.0	17.647058823529413	1.9607841983852434	inf	inf	3.6204e-296
chr19	17205473	17205778	chr19	17235321	17236043	"0,255,255"	loop_chr19-chr19-20812|K562_RAD21_17m	30056.5	10	5.523878412791145	0	1.25	1.1090508908745822	0.0	8.0	0.0	0.5727704908643106	0.05727704571719308	inf	inf	3.6204e-296
chr19	2756741	2756914	chr19	2756982	2757119	"0,255,255"	loop_chr19-chr19-20813|K562_RAD21_17m	223.0	11	5.945716197392579	0	2.0	1.5942496255187761	0.0	5.5	0.0	2.0872865275142316	0.18975330952115257	inf	inf	3.6204e-296
chr19	52880098	52880271	chr19	52880445	52880534	"0,255,255"	loop_chr19-chr19-20814|K562_RAD21_17m	305.0	9	5.09229902699635	0	1.25	1.1090508908745822	0.0	7.2	0.0	2.020655590480467	0.2245172746242645	inf	inf	3.6204e-296
chr19	2389338	2389563	chr19	2391603	2391727	"0,255,255"	loop_chr19-chr19-20815|K562_RAD21_17m	2214.5	9	5.09229902699635	0	2.5	1.894010374651904	0.0	3.6	0.0	1.5169391538850496	0.16854878496148223	inf	inf	3.6204e-296
chr19	1286769	1286772	chr19	1288368	1288371	"0,255,255"	loop_chr19-chr19-20816|K562_RAD21_17m	1599.0	9	5.09229902699635	0	2.25	1.746031767395013	0.0	4.0	0.0	88.23529411764706	9.803920991926216	inf	inf	3.6204e-296
chr19	50487081	50487085	chr19	50490877	50490878	"0,255,255"	loop_chr19-chr19-20817|K562_RAD21_17m	3794.5	9	5.09229902699635	0	0.0	0.0	0.0	9.0	0.0	105.88235294117648	11.76470519031146	inf	inf	3.6204e-296
chr19	3535266	3535271	chr19	3705949	3705950	"0,255,255"	loop_chr19-chr19-20819|K562_RAD21_17m	170681.0	9	5.09229902699635	0	0.0	0.0	0.0	9.0	0.0	88.23529411764706	9.803920991926216	inf	inf	3.6204e-296
chr19	43549353	43549444	chr19	43549585	43549603	"0,255,255"	loop_chr19-chr19-20820|K562_RAD21_17m	195.5	9	5.09229902699635	0	0.0	0.0	0.0	9.0	0.0	4.856988667026444	0.5396653757023605	inf	inf	3.6204e-296
chr19	40662232	40664172	chr19	40701969	40703275	"0,255,255"	loop_chr19-chr19-20821|K562_RAD21_17m	39420.0	30	12.901444461938125	0	4.25	2.8530952269771763	0.25	7.0588235294117645	0.0	0.5436555398499512	0.018121850262340512	inf	inf	3.5772342421896566e-12
chr19	16320153	16320260	chr19	16320537	16320564	"0,255,255"	loop_chr19-chr19-20822|K562_RAD21_17m	344.0	9	5.09229902699635	0	0.0	0.0	0.0	9.0	0.0	3.950834064969271	0.4389815369519201	inf	inf	3.6204e-296
chr19	4523405	4523789	chr19	4636368	4636955	"0,255,255"	loop_chr19-chr19-20823|K562_RAD21_17m	113064.5	10	5.523878412791145	0	2.25	1.746031767395013	0.0	4.444444444444445	0.0	0.605803598473375	0.06058035628378712	inf	inf	3.6204e-296
chr19	55624987	55625166	chr19	55631865	55632162	"0,255,255"	loop_chr19-chr19-20825|K562_RAD21_17m	6937.0	9	5.09229902699635	0	2.25	1.746031767395013	0.0	4.0	0.0	1.1122095897182402	0.12357883603268338	inf	inf	3.6204e-296
chr19	33777945	33778400	chr19	34145545	34147527	"0,255,255"	loop_chr19-chr19-20827|K562_RAD21_17m	368363.5	23	10.508504746097707	1	0.0	0.0	0.0	23.0	1.0	0.5551666706896136	0.0241376799144675	4.523562040921423	3.3934854978833653	0.004034048017775045
chr19	19628516	19628522	chr19	19629339	19629340	"0,255,255"	loop_chr19-chr19-20828|K562_RAD21_17m	820.5	9	5.09229902699635	0	0.0	0.0	0.0	9.0	0.0	75.63025210084034	8.403360850222471	inf	inf	3.6204e-296
chr19	47251636	47251656	chr19	47256090	47256101	"0,255,255"	loop_chr19-chr19-20829|K562_RAD21_17m	4449.5	9	5.09229902699635	0	1.5	1.276699807963848	0.0	6.0	0.0	17.077798861480076	1.8975330952115257	inf	inf	3.6204e-296
chr19	33778163	33778984	chr19	34094875	34099886	"0,255,255"	loop_chr19-chr19-20830|K562_RAD21_17m	318807.0	34	14.210485076576099	0	0.0	0.0	0.0	34.0	0.0	0.3429355281207133	0.010086338469059894	inf	inf	3.6204e-296
chr19	10998910	10999025	chr19	10999193	10999224	"0,255,255"	loop_chr19-chr19-20833|K562_RAD21_17m	241.0	9	5.09229902699635	0	0.0	0.0	0.0	9.0	0.0	3.62610797743755	0.4029008626818993	inf	inf	3.6204e-296
chr19	42574697	42574962	chr19	42575181	42575532	"0,255,255"	loop_chr19-chr19-20834|K562_RAD21_17m	527.0	14	7.16262632531815	0	3.5	2.4558991991014234	0.0	4.0	0.0	1.3368983957219251	0.09549273693434628	inf	inf	3.6204e-296
chr19	39206757	39206927	chr19	39207162	39207505	"0,255,255"	loop_chr19-chr19-20835|K562_RAD21_17m	491.5	12	6.358891703576134	0	1.0	0.9335239083803982	0.0	12.0	0.0	1.3759889920880632	0.11466574259562826	inf	inf	3.6204e-296
chr19	4521855	4521868	chr19	4523050	4523051	"0,255,255"	loop_chr19-chr19-20837|K562_RAD21_17m	1189.0	9	5.09229902699635	0	0.0	0.0	0.0	9.0	0.0	37.81512605042017	4.201680425111236	inf	inf	3.6204e-296
chr19	45200694	45205775	chr19	45248701	45249099	"0,255,255"	loop_chr19-chr19-20838|K562_RAD21_17m	45665.5	25	11.207300561046672	0	0.0	0.0	0.0	25.0	0.0	0.2684044963121222	0.010736179220944934	inf	inf	3.6204e-296
chr19	47170534	47170572	chr19	47244360	47244536	"0,255,255"	loop_chr19-chr19-20842|K562_RAD21_17m	73895.0	9	5.09229902699635	0	0.0	0.0	0.0	9.0	0.0	2.473886750962067	0.2748762894932584	inf	inf	3.6204e-296
chr19	24021116	24021144	chr19	24021269	24021291	"0,255,255"	loop_chr19-chr19-20844|K562_RAD21_17m	150.0	9	5.09229902699635	0	2.25	1.746031767395013	0.0	4.0	0.0	10.588235294117647	1.176470519031146	inf	inf	3.6204e-296
chr19	8084172	8084304	chr19	8085200	8085292	"0,255,255"	loop_chr19-chr19-20845|K562_RAD21_17m	1008.0	9	5.09229902699635	0	2.25	1.746031767395013	0.0	4.0	0.0	2.3634453781512605	0.2626050265694522	inf	inf	3.6204e-296
chr19	46012381	46012466	chr19	46012652	46012677	"0,255,255"	loop_chr19-chr19-20847|K562_RAD21_17m	241.0	9	5.09229902699635	0	0.0	0.0	0.0	9.0	0.0	4.81283422459893	0.5347593268323391	inf	inf	3.6204e-296
chr19	36032900	36032991	chr19	36033176	36033253	"0,255,255"	loop_chr19-chr19-20849|K562_RAD21_17m	269.0	9	5.09229902699635	0	2.25	1.746031767395013	0.0	4.0	0.0	3.15126050420168	0.3501400354259363	inf	inf	3.6204e-296
chr19	8621945	8622031	chr19	8622276	8622323	"0,255,255"	loop_chr19-chr19-20850|K562_RAD21_17m	311.5	12	6.358891703576134	0	2.5	1.894010374651904	0.0	4.8	0.0	5.307386112339673	0.44228215001170895	inf	inf	3.6204e-296
chr19	48144928	48145075	chr19	48145278	48145308	"0,255,255"	loop_chr19-chr19-20853|K562_RAD21_17m	291.5	12	6.358891703576134	0	0.0	0.0	0.0	12.0	0.0	3.9880358923230306	0.3323363048110582	inf	inf	3.6204e-296
chr19	43555327	43555555	chr19	43652420	43654233	"0,255,255"	loop_chr19-chr19-20854|K562_RAD21_17m	97885.5	9	5.09229902699635	0	0.0	0.0	0.0	9.0	0.0	0.25938841974810506	0.028820933832218173	inf	inf	3.6204e-296
chr19	45439588	45440050	chr19	45558484	45560356	"0,255,255"	loop_chr19-chr19-20865|K562_RAD21_17m	119601.0	14	7.16262632531815	0	0.0	0.0	0.0	14.0	0.0	0.3528403649377489	0.025202881727316752	inf	inf	3.6204e-296
chr19	53772964	53773533	chr19	53775394	53775805	"0,255,255"	loop_chr19-chr19-20867|K562_RAD21_17m	2351.0	11	5.945716197392579	0	2.75	2.0386488117697805	0.0	4.0	0.0	0.6602641056422569	0.06002400607301765	inf	inf	3.6204e-296
chr19	47713329	47715861	chr19	47729407	47730425	"0,255,255"	loop_chr19-chr19-20868|K562_RAD21_17m	15321.0	12	6.358891703576134	0	1.0	0.9335239083803982	0.0	12.0	0.0	0.19884009942004974	0.01657000731029783	inf	inf	3.6204e-296
chr19	50669471	50669771	chr19	50783331	50784299	"0,255,255"	loop_chr19-chr19-20869|K562_RAD21_17m	114194.0	13	6.764285036394198	0	0.0	0.0	0.0	13.0	0.0	0.6030803488587865	0.046390793337190296	inf	inf	3.6204e-296
chr19	57536775	57536856	chr19	57536961	57537125	"0,255,255"	loop_chr19-chr19-20872|K562_RAD21_17m	227.5	11	5.945716197392579	0	2.75	2.0386488117697805	0.0	4.0	0.0	2.6410564225690276	0.2400960242920706	inf	inf	3.6204e-296
chr19	38095848	38096084	chr19	38097861	38097982	"0,255,255"	loop_chr19-chr19-20874|K562_RAD21_17m	1955.5	8	4.649626638197297	0	1.25	1.1090508908745822	0.0	6.4	0.0	1.3181743285549512	0.1647717813769112	inf	inf	3.6204e-296
chr19	4029630	4029715	chr19	4031289	4031472	"0,255,255"	loop_chr19-chr19-20875|K562_RAD21_17m	1708.0	11	5.945716197392579	0	2.75	2.0386488117697805	0.0	4.0	0.0	2.4143985952589992	0.21949076847596005	inf	inf	3.6204e-296
chr19	3544961	3546325	chr19	3572324	3575385	"0,255,255"	loop_chr19-chr19-20878|K562_RAD21_17m	28211.5	13	6.764285036394198	0	2.25	1.746031767395013	0.25	5.777777777777778	0.0	0.17281488866733133	0.013293452192442327	inf	inf	0.009913146248712349
chr19	58307858	58307939	chr19	58307980	58308107	"0,255,255"	loop_chr19-chr19-20880|K562_RAD21_17m	145.0	8	4.649626638197297	0	2.0	1.5942496255187761	0.0	4.0	0.0	2.262443438914027	0.2828054132286409	inf	inf	3.6204e-296
chr19	1001525	1001973	chr19	1003609	1003814	"0,255,255"	loop_chr19-chr19-20895|K562_RAD21_17m	1962.5	11	5.945716197392579	0	2.5	1.894010374651904	0.0	4.4	0.0	0.9909017205657148	0.09008196929794379	inf	inf	3.6204e-296
chr19	28674778	28674874	chr19	28674879	28674986	"0,255,255"	loop_chr19-chr19-20897|K562_RAD21_17m	106.5	9	5.09229902699635	0	4.5	2.981830959362106	0.0	2.0	0.0	2.607939727615184	0.2897710638007749	inf	inf	3.6204e-296
